Data da coleta;Esfera; Município/UF;UF;pasta;contratante;Objeto;Descrição do objeto;Número do processo;Contrato;Número da Dispensa / Pregão;Favorecido;CNPJ ;Valor Total Contratado;Qual a quantidade discriminada?;Valor unitário (item) Contratado;Unidade de Medida;fonte da pesquisa;portal de transparência específico do Covid19;Descrição Resumida;ITEM_PADRONIZADO;MEDIDA_PADRONIZADA;PRECO_UNITARIO_PADRONIZADO;QUANTIDADE_PADRONIZADA
16/04/2020;Estadual;---/MS;MS;Educação;Secretaria Estadual de Educação;Aquisição de Insumos;"""Aquisição de materiais de higiene e proteção para atender os servidores das unidades escolares da Rede Estadual de Ensino (Luva - Tipo: hospitalar; Uso: procedimento não cirúrgico, descartável; Material: látex natural; Formato: anatômico; Tamanho: grande)""";29/017.508/2020;;;REALMED DISTRIBUIDORA;17.263.792/0001-90;R$ 45.144,00;1.368;33,00;Par;;;Luva;luva;1 par;0,66;68400,00
16/04/2020;Estadual;---/MS;MS;Saúde;Fundo Especial de Saúde do Mato Grosso do Sul;Aquisição de Insumos;Aquisição de Teste Rápido Coronavírus IgG e IgM para detecção de Coronavírus;27/000.935/2020;;;QR CONSULTING, IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS MÉDICOS;19.933.144/0001-29;R$ 750.000,00;10.000;75,00;Unidade;;;Kit Teste Rápido;teste;1 unidade;75,00;10000,00
28/04/2020;ESTADUAL;---/MS;MS;Saúde;Fundo Especial de Saúde do Mato Grosso do Sul;Aquisição de Insumos;"Aquisição de correlatos hospitalares (Máscara - Tipo: Respiratória; Classe: PFF2 (N95); Requisito: Sem válvula de exalação; Dados Complementares: Peça semifacial filtrante para poeiras, névoas, fumos e gases ácidos.)";27/001.120/2020;;;FABIO EQUIPAMENTOS E SUPRIMENTOS DE INFORMATICA EIRELI;20.299.623/0001-14;R$ 163.000,00;100.000;1,63;1 unidade;;;;mascara n-95;1 unidade;1,63;100000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE LUVA - TIPO: PROCEDIMENTO ; USO: DESCARTÁVEL; MATERIAL: LÁTEX NATURAL; FORMATO: ANATÔMICO; TAMANHO: EXTRA P; REQUISITO: NÃO ESTÉRIL, AMBIDESTRA, COM PÓ BIOABSORVÍVEL, RESISTENTE A TRAÇÃO, ATÓXICA, HIPOALERGÊNICA";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 572.000,00;20.000;28,60;Par;;;Luva;luva;1 par;0,57;1000000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE LUVA - TIPO: PROCEDIMENTO ; USO: DESCARTÁVEL; MATERIAL: LÁTEX NATURAL; FORMATO: ANATÔMICO; TAMANHO: GRANDE; REQUISITO: NÃO ESTÉRIL, AMBIDESTRA, COM PÓ BIOABSORVÍVEL, RESISTENTE A TRAÇÃO, ATÓXICA, HIPOALERGÊNICA";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 1.144.000,00;40.000;28,60;Par;;;Luva;luva;1 par;0,57;2000000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE LUVA - TIPO: PROCEDIMENTO ; USO: DESCARTÁVEL; MATERIAL: LÁTEX NATURAL; FORMATO: ANATÔMICO; TAMANHO: MÉDIO ; REQUISITO: NÃO ESTÉRIL, AMBIDESTRA, COM PÓ BIOABSORVÍVEL, RESISTENTE A TRAÇÃO, ATÓXICA, HIPOALERGÊNICA";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 1.430.000,00;50.000;28,60;Par;;;Luva;luva;1 par;0,57;2500000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE LUVA - TIPO: PROCEDIMENTO ; USO: DESCARTÁVEL; MATERIAL: LÁTEX NATURAL; FORMATO: ANATÔMICO; TAMANHO: PEQUENO; REQUISITO: NÃO ESTÉRIL, AMBIDESTRA, COM PÓ BIOABSORVÍVEL, RESISTENTE A TRAÇÃO, ATÓXICA, HIPOALERGÊNICA";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 572.000,00;20.000;28,60;Par;;;Luva;luva;1 par;0,57;1000000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE TOUCA DESCARTÁVEL - MATERIAL: POLIPROPILENO; COR: BRANCA; CARACTERÍSTICAS ADICIONAIS: SANFONADA COM ELÁSTICO.";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 24.000,00;3.000;8,00;Não informado;;;Sapatilha e touca;touca;1 unidade;0,08;300000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE TERMÔMETRO - TIPO: DIGITAL; REQUISITO: COM BEEP SONORO, DESLIGAMENTO AUTOMÁTICO, MEMÓRIA PARA A ÚLTIMA TEMPERATURA MEDIDA; ACOMPANHA: ESTOJO PLÁSTICO TRANSPARENTE; USO: CLÍNICO; ALIMENTAÇÃO: 1 PILHA DE 1,5 V OU BATERIA TIPO PASTILHA; GRADUAÇÃO: MÍNIMO DE +32°C A +42°C; TEMPO DE VERIFICAÇÃO: DE NO MÁXIMO 60 SEGUNDOS; VISOR: CRISTAL LÍQUIDO.";31181/2020-15;;;GEORGINI PRODUTOS HOSPITALARES EIRELI;10.596.721/0001-60;R$ 19.245,00;1.283;15,00; Unidade;;;Termômetro;termometro;1 unidade;15,00;1283,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE TERMÔMETRO - TIPO: DIGITAL; REQUISITO: COM BEEP SONORO, DESLIGAMENTO AUTOMÁTICO, MEMÓRIA PARA A ÚLTIMA TEMPERATURA MEDIDA; ACOMPANHA: ESTOJO PLÁSTICO TRANSPARENTE; USO: CLÍNICO; ALIMENTAÇÃO: 1 PILHA DE 1,5 V OU BATERIA TIPO PASTILHA; GRADUAÇÃO: MÍNIMO DE +32°C A +42°C; TEMPO DE VERIFICAÇÃO: DE NO MÁXIMO 60 SEGUNDOS; VISOR: CRISTAL LÍQUIDO.";31181/2020-15;;;MEDLAB PRODUTOS PARA L;03.201.601/0001-50;R$ 21.060,00;1.300;16,20; Unidade;;;Termômetro;termometro;1 unidade;16,20;1300,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE ÓCULOS - TIPO: SEGURANÇA; USO: EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL; MATERIAL DA LENTE: POLICARBONATO INCOLOR, COM TRATAMENTO ANTIRRISCO, ANTIEMBAÇANTE E PROTEÇÃO UVA / UVB; ARTICULAÇÃO: POR MEIO DE PINOS METÁLICOS, COM ENCAIXES SEM FOLGAS; REQUISITOS: ABAS LATERAIS E APOIO NASAL INJETADOS DO MESMO MATERIAL, COM HASTE PLÁSTICA FLEXÍVEL DO TIPO ESPÁTULA";31181/2020-15;;;MEDLAB PRODUTOS PARA L;03.201.601/0001-50;R$ 2.106,00;180;11,70; unidade;;;Óculos proteção;oculos;1 unidade;11,70;180,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE MÁSCARA HOSPITALAR - TIPO: CIRÚRGICA DESCARTÁVEL; MATERIAL: TECIDO NÃO TECIDO (TNT); GRAMATURA: 30 G/M²; CAMADAS: 3 (INTERNA, EXTERNA E FILTRO); REQUISITO: COM FILTRO BACTERIOLÓGICO, ELÁSTICO PARA FIXAÇÃO DAS ORELHAS, PREGAS HORIZONTAIS, CLIP NASAL EMBUTIDO, HIPOALERGÊNICA; FORMATO: RETANGULAR";31181/2020-15;;;OPEN MEDICAL COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;26.145.871/0001-97;R$ 54.000,00;300;180,00;Não informado;;;Máscara Cirúrgica;mascara;1 unidade;3,60;15000,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE ÓCULOS - TIPO: SEGURANÇA; USO: EQUIPAMENTO DE PROTEÇÃO INDIVIDUAL; MATERIAL DA LENTE: POLICARBONATO INCOLOR, COM TRATAMENTO ANTIRRISCO, ANTIEMBAÇANTE E PROTEÇÃO UVA / UVB; ARTICULAÇÃO: POR MEIO DE PINOS METÁLICOS, COM ENCAIXES SEM FOLGAS; REQUISITOS: ABAS LATERAIS E APOIO NASAL INJETADOS DO MESMO MATERIAL, COM HASTE PLÁSTICA FLEXÍVEL DO TIPO ESPÁTULA";31181/2020-15;;;OPEN MEDICAL COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;26.145.871/0001-97;R$ 11.760,00;1.200;9,80; unidade;;;Óculos proteção;oculos;1 unidade;9,80;1200,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE MÁSCARA - TIPO: PROTEÇÃO; USO: CONTRA AGENTES BIOLÓGICOS; CLASSE: N95/PFF2; FIXAÇÃO: DUPLO ELÁSTICO; REQUISITO: RESPIRADOR SEMIFACIAL FABRICADO EM PEÇA ÚNICA COM 6 CAMADAS E PROTEÇÃO EXTERNA POR FELTRO DE TNT";31181/2020-15;;;MS SAÚDE DISTRIBUIDORA DE MATERIAL HOSPITALAR;24.595.488/0001-05;R$ 8.850,00;300;29,50; unidade;;;Máscara N-95;mascara n-95;1 unidade;29,50;300,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE MÁSCARA - TIPO: PROTEÇÃO; USO: CONTRA AGENTES BIOLÓGICOS; CLASSE: N95/PFF2; FIXAÇÃO: DUPLO ELÁSTICO; REQUISITO: RESPIRADOR SEMIFACIAL FABRICADO EM PEÇA ÚNICA COM 6 CAMADAS E PROTEÇÃO EXTERNA POR FELTRO DE TNT";31181/2020-15;;;MS SAÚDE DISTRIBUIDORA DE MATERIAL HOSPITALAR;24.595.488/0001-05;R$ 2.941.150,00;99.700;29,50; unidade;;;Máscara N-95;mascara n-95;1 unidade;29,50;99700,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE ÁLCOOL - TIPO: ETÍLICO; PORCENTAGEM: 70%; APRESENTAÇÃO: GEL; REQUISITO: COM ÁGUA, CARBÔMERO, AGENTE NEUTRALIZANTE E AGENTE UMECTANTE.";31181/2020-15;;;DU BOM DISTRIBUICAO DE PRODUTOS MEDICO-HOSPITALAR EIRELI;18.483.775/0001-20;R$ 1.627,40;206;7,90; Litro;;;Álcool;alcool;1 litro;7,90;206,00
16/04/2020;Municipal;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"AQUISIÇÃO DE ÁLCOOL - TIPO: ETÍLICO; PORCENTAGEM: 70%; APRESENTAÇÃO: GEL; REQUISITO: COM ÁGUA, CARBÔMERO, AGENTE NEUTRALIZANTE E AGENTE UMECTANTE.";31181/2020-15;;;PACOTAO COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI;15.930.373/0001-39;R$ 377.974,00;20.105;18,80; Litro;;;Álcool;alcool;1 litro;18,80;20105,00
27/04/2020;MUNICIPAL;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"Aquisição de MÁSCARA HOSPITALAR - TIPO: CIRÚRGICA DESCARTÁVEL; MATERIAL: TECIDO NÃO TECIDO (TNT); GRAMATURA: 40 G/M²; CAMADAS: 3 (INTERNA, EXTERNA E FILTRO";32.770/2020-10;;;PACOTAO COMERCIO DE PRODUTOS DE HIGIENE E LIMPEZA EIRELI;15.930.373/0001-39;R$ 2.566.226,00;28.834;89,00;Caixa com 50 unidades;;;;mascara;1 unidade;1,78;1441700,00
27/04/2020;MUNICIPAL;Campo Grande/MS;MS;Saúde;Fundo Municipal de Saúde;Aquisição de Insumos;"Aquisição de MÁSCARA - TIPO: PROTEÇÃO; USO: CONTRA AGENTES BIOLÓGICOS; CLASSE: N95/PFF2; FIXAÇÃO: DUPLO ELÁSTICO.";32.770/2020-10;;;CIRURGICA PARANA - DISTRIBUIDORA, IMPORTADORA E EXPORTADORA DE EQUIPAMENTOS LTDA;05.746.444/0001-94;R$ 2.600.000,00;100.000;26,00;1 unidade;;;;mascara n-95;1 unidade;26,00;100000,00
16/04/2020;Municipal;Dourados/MS;MS;Saúde;Secretaria de Saúde;Aquisição de Insumos;AQUISIÇÃO DE alcool em gel;153/2020;;;AGUIA DIST. MEDICAMENTOS;27.789.446/0001-01;R$ 90.960,00;2.400;37,90;500 ml;;;Álcool;alcool;1 litro;75,80;1200,00
16/04/2020;Municipal;Dourados/MS;MS;Saúde;Secretaria de Saúde;Aquisição de Insumos;AQUISIÇÃO DE AVENTAL DESCARTÁVEL;154/2020;;;J B CARDOSO SERVICO DE TRANSPORTE LTDA;17.918.110/0001-30;R$ 34.500,00;5.000;6,90;com 10 unid.;;;Avental;avental;1 unidade;0,69;50000,00
16/04/2020;Municipal;Dourados/MS;MS;Saúde;Secretaria de Saúde;Aquisição de Insumos;AQUISIÇÃO DE ÓCULOS DE PROTEÇÃO EM ACRÍLICO INCOLOR;154/2020;;;DOURADÃO MAT. PARA CONSTRUÇÃO;03.334.384/0001-77;R$ 2.100,00;300;7,00; unidade;;;Óculos proteção;oculos;1 unidade;7,00;300,00
16/04/2020;Municipal;Dourados/MS;MS;Saúde;Secretaria de Saúde;Aquisição de Insumos;AQUISIÇÃO DE TESTE RÁPIDO PARA COVID 19;155/2020;;;DIAGNOLAB LABORATORIOS EIRELI;10.396.394/0001-00;R$ 120.000,00;120;1.000,00;Unidade;;;Kit Teste Rápido;teste;1 unidade;1000,00;120,00
16/04/2020;Municipal;Dourados/MS;MS;Saúde;Secretaria de Saúde;Contratação de Serviços;Contratação DE Serviços Médicos Hospitalares. 04 leitos UTI e 10 de retaguarda.;157/2020;;;Associação Beneficiente de Dourados;03.604.782/0001-66;R$ 1.539.000,00;;; Serviço;;;Leito;leitos;Diária;NA;NA
23/04/2020;Estadual;São Paulo;SP;Saúde;Secretaria Estadual da Saúde;Aquisição de Bens;VENTILADOR ICU SH300 PRODUZIDO POR BEIJING ETERNITY ELETRONIC TECHNOLOGY CO., LTD.;Não identificado;Não identificado;50/2020;HICHENS HARRISON CAPITAL PARTNER LLC;;R$ 550.825.000,00;3000;183608,33;1 Unidade;http://diariooficial.imprensaoficial.com.br/nav_v5/index.asp?c=4&e=20200423&p=1;Não identificado;;respirador - ventilador;1 Unidade;183608,33;183608,33
03/04/2020;Municipal;São Paulo;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;MÁSCARA CIRÚRGICA, C/FILTRO, C/ELÁSTICO e DESCARTÁVEL.;6018.2020/0012838-8;Não identificado;Dispensa 211/2020-SMS.G;MEDICAL CHIZZOLINI LTDA;25.067.657/0001-05;R$ 9.021.000,00;2910000;3,1;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=3f78e37435e1a83ec3f51989251edb39&PalavraChave=6018.2020/0012838-8;Não identificado;;mascara;1 Unidade;3,1;2910000
16/04/2020;Municipal;São Paulo;SP;Saúde;Secretaria Municipal de Saúde - SMS;Aquisição de Insumos;MÁSCARA CIRÚRGICA, C/FILTRO, C/ELÁSTICO e DESCARTÁVEL.;6018.2020/0012838-8;Não identificado;Dispensa;MEDICAL CHIZZOLINI LTDA;025.067.657/0001-05;R$ 9.021.000,00;2910000;3,1;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=fa5ca22f26c8e73d64478324bed3ccc6&PalavraChave=MEDICAL%20CHIZZOLINI%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,1;2910000
17/04/2020;Municipal;São Paulo;SP;Saúde;"Secretaria Municipal de Saúde - SMS
";Aquisição de Insumos;MÁSCARA, CIRÚRGICA, C/FILTRO, C/ELÁSTICO, DESCARTÁVEL, CÓDIGO SUPRI - 11.065.005.002.1651-1;6018.2020/0023577-0;Não identificado;Dispensa;SUPERBRANDS COMÉRCIO DE PRODUTOS DE USO PESSOAL - EIRELI; 08.959.556/0001-11;R$ 5.500.000,00;1000000;5,5;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=a83ad07ed09f104888a7f606842e7dbc&PalavraChave=SUPERBRANDS%20COM%C3%89RCIO%20DE%20PRODUTOS%20DE%20USO%20PESSOAL%20-%20EIRELI;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;5,5;1000000
17/04/2020;Estadual;ALAGOAS;;Saúde; SECRETARIA DE ESTADO DA SAÚDE;Aquisição de Bens;VENTILADOR ARTIFICIAL ELETRÔNICO MODELO NEONATALPEDIÁTRICOADULTO MODOS VENTILAÇÃO VCV SIMV CPAP AC VNI BILEVEL PARÂMETROS VENTILATÓRIOS PARÂMETROS VC FR FIO2 PEEP CARACTERÍSTICAS ADICIONAIS 01 BATERIA INTERNA CARACTERÍSTICAS ADICIONAIS 02 TELA MONITORIZAÇÃO GRÁFICA ALARMES ALARMES AUDIOVISUAIS CIRCUITOS COM CIRCUITOS E FILTROS ;E:02000.0000005635/2020;CONTRATO EMERGENCIAL Nº 139/2020;;INTERMED EQUIP MEDICO HOSPITALAR LTDA;4,95205E+13;R$ 3.712.500,00;3000;183608,33;;http://transparencia.al.gov.br/despesa/empenho/510524/2020NE02009/undefined/;;;respirador - ventilador;;183608,33;3000
18/04/2020;Municipal;São Paulo;SP;Saúde;"Autarquia Hospitalar Municipal - AHM
";Aquisição de Insumos;Máscara cirúrgica descartável (Item 01) para as unidades de Saúde vinculadas à Autarquia Hospitalar Municipal;6110.2020/0007224-2;Não identificado;Dispensa; XCMG BRASIL INDÚSTRIA LTDA;14.707.364/0001-10;R$ 2.850.000,00;750000;3,8;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=093c9b19359845a20263bd7bcabd4b39&PalavraChave=%20XCMG%20BRASIL%20INDUSTRIA%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3,8;750000
17/04/2020;Estadual;ALAGOAS;;Saúde; SECRETARIA DE ESTADO DA SAÚDE;Aquisição de Bens;VENTILADOR ARTIFICIAL ELETRÔNICO TIPO 01 TRANSPORTE MODELO PEDIÁTRICOADULTO MODOS VENTILAÇÃO VCV SIMVCPAPPS AC PARÂMETROS VENTILATÓRIOS PARÂMETROS VC FR FIO2 PEEP COMPONENTES VÁLVULAS REGULADORAS DE PRESSÃO ALARMES ALARMES AUDIOVISUAIS;E:02000.0000005635/2020;140/2020;;MAIS ETICA COMERCIAL EIRELLI;2,97953E+13;R$ 2.527.562,00;3000;183608,33;;http://transparencia.al.gov.br/despesa/empenho/510524/2020NE02012/undefined/;;;respirador - ventilador;;183608,33;3000
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Insumos;"Máscara Cirúrgica Descartável de camada tripla; retangular, com clip nasal - em embalagem com 50 unidades cada.";189/2020;Não identificado;30/2020;RR Medical Eireli;33.202.407/0001-50;R$ 2.460.000,00;600000;4,1;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara;1 Unidade;4,1;600000
10/04/2020;Municipal;São Paulo;SP;Saúde;Hospital do Servidor Público Municipal - HSPM;Aquisição de Insumos;MÁSCARA CIRÚRGICA DESCARTÁVEL, para  abastecer  as  unidades  da  Autarquia  Hospitalar  Municipal.;6110.2020/0005522-4;Não identificado;Dispensa; MDL DO BRASIL COMÉRCIO E IMPORTAÇÃO DE LÂMPADAS LTDA;19.409.155/0001-04;R$ 2.250.000,00;750000;3;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=c3a04bec06a4bfb62397c9cf47650c4c&PalavraChave=%C2%A0MDL%20DO%20BRASIL%20COMERCIO%20E%20IMPORTACAO%20DE%20LAMPADAS%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara;1 Unidade;3;750000
NA;Estadual;CUIABA;;Saúde;Secretaria Estadual de Saúde/Fundo Estadual de Saúde;Aquisição de Bens;"VENTILADOR PULMONAR ADULTO, INFANTIL E NEONATAL COM BLENDER ELETRÔNICO: VENTILADOR PULMONAR MICROPROCESSADO PARA APLICAÇÕES EM PACIENTES ADULTOS, INFANTIL E NEONATAL COM VENTILAÇÃO ATRAVÉS DE FLUXO CONTÍNUO; Ventilação mecânica não invasiva com compensação de fuga até 50 L/MIN e CPAP; Ventilação backup em pelo menos 2 tipos de modalidade integrado ao ventilador com ajuste de 21% a 100% de O2. Marca: Magnamed/Fleximag PLUS";588907/2019;81/2020;22/2020;Magnamed Tecnologia Médica S/A;01.298.443/0002-54;R$ 2.245.000,00;3000;183608,33;1 Unidade;http://www.transparencia.mt.gov.br/-/contratos-covid-19;http://www.transparencia.mt.gov.br/-/contratos-covid-19;;respirador - ventilador;1 Unidade;183608,33;3000
15/04/2020;Municipal;São Paulo;SP;Saúde;Autarquia Hospitalar Municipal - AHM;Aquisição de Bens;MÁSCARA RESPIRADOR FACIAL, para abastecer as unidades da Autarquia Hospitalar Municipal, visando contingência devido à demanda do COVID-19.;6110.2020/0005758-8;Não identificado;Dispensa;DEEP OIL TECNOLOGIA EM EQUIPAMENTOS LTDA;15.737.870/0001-15;R$ 1.600.000,00;100000;16;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=7142fc9bd18cc252f4cd9fca1a948877&PalavraChave=DEEP%20OIL%20TECNOLOGIA%20EM%20EQUIPAMENTOS%20LTDA;http://transparencia.prefeitura.sp.gov.br/Paginas/Informa%C3%A7%C3%B5es-COVID-19.aspx;;mascara n-95;1 Unidade;16;10000
31/03/2020;Municipal;São Paulo;SP;Saúde;Hospital do Servidor Público Municipal;Aquisição de Insumos;MÁSCARA RESPIRADOR FACIAL, para as unidades de saúde vinculadas à Autarquia Hospitalar Municipal (AHM), destinadas ao enfrentamento da pandemia decorrente do Coronavírus.;6110.2020/0004993-3;Não identificado;Dispensa;QUALITY MEDICAL COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA;07.118.264/0001-9;R$ 1.145.000,00;50000;22,9;1 Unidade;http://www.docidadesp.imprensaoficial.com.br/NavegaEdicao.aspx?ClipID=391486ab936d0fe3475a3e41b9ca4ff3&PalavraChave=6110.2020/0004993-3;Não identificado;;mascara n-95;1 Unidade;22,9;50000
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;VENTILADOR PULMONAR PRESSOMÉTRICO E VOLUMÉTRICO;4717/2020;Não identificado;Não identificado;MAGNAMED TECNOLOGIA MÉDICA S/A;01.298.443/0001-73;R$ 1.118.040,00;22;50820;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;respirador - ventilador;1 Unidade;50820;22
03/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;Compra de Máscaras para isolamento de doenças infecciosas e respiratórias transmitidas por aerossóis – N95, para atendimento à pandemia do COVID-19.;37320/2020;Não identificado;Não identificado;Elevoni Comércio e Assessoria Hospitalar EIRELI;31.010.395/0001-37 ;R$ 500.000,00;20000;25;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200403190714d747e175-ef01-41eb-939d-467745f3e428.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara n-95;1 Unidade;25;20000
30/04/2020;Municipal;Sorocaba;SP;Outras;Secretaria Municipal de Saúde;Aquisição de Insumos;"Máscara Cirúrgica Descartável de camada tripla; retangular, com clip nasal - em embalagem com 50 unidades cada. Marca: OLIMED";233/2020;Não identificado;47/2020;Open Medical Com. Importação e Exportação LTDA;26.145.871/0001-97;R$ 465.000,00;100000;4,65;1 Unidade;https://api.sorocaba.sp.gov.br/pub-consulta/#/publicacoes;Não identificado;;mascara;1 Unidade;4,65;100000
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Insumos;MASCARA FACIAL DESCARTAVEL, SANFONADA, COM CLIPE NASAL, EM POLIPROPILENO 100%, TRICAMADA COM FILTRO;4878/2020;Não identificado;Não identificado;TIAGO ANDRADE DE OLIVEIRA INSTRUMENTOS MUSICAIS ME;06.979.711/0001-36;R$ 464.000,00;580000;0,8;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;mascara;1 Unidade;0,8;580000
29/04/2020;Municipal;São José dos Campos;SP;Saúde;Secretaria Municipal de Saúde;Aquisição de Bens;VENTILADOR PULMONAR PRESSOMÉTRICO E VOLUMÉTRICO;4716/2020;Não identificado;Não identificado;MAGNAMED TECNOLOGIA MÉDICA S/A;01.298.443/0001-73;R$ 406.560,00;8;50820;1 Unidade;http://servicos.sjc.sp.gov.br/governo/boletim/boletimPDF/20200417202703b5d64368-84ed-4780-b6a8-c2cb3d9d1696.pdf;https://www.sjc.sp.gov.br/servicos/saude/coronavirus-acoes-em-sao-jose/atos-e-despesas/;;respirador - ventilador;1 Unidade;50820;8
